,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,service,duration,orig_bytes,resp_bytes,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_RSTRH,conn_state_S0,conn_state_S1,conn_state_S2,conn_state_S3,conn_state_SF,conn_state_SH,conn_state_SHR,label
203,1525879927.02527,CUJmqL1Jn8wMCf94Ce,192.168.100.103,50039.0,208.98.38.74,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
204,1525879927.045259,Cggpv33Kf8y4WSjEH9,192.168.100.103,40166.0,159.183.195.153,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
205,1525879873.005192,CmuAmbiey2eR6tyJk,192.168.100.103,43763.0,125.231.228.190,65473.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
206,1525879928.016457,COK9lC4MHbdKtthFX2,192.168.100.103,39423.0,35.215.170.178,23.0,-,2.998819,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
207,1525879928.025205,CMSWAa3PG0teJIiir8,192.168.100.103,40983.0,83.173.41.5,56742.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
208,1525879874.005614,C6oSWYh57VXxXPUX1,192.168.100.103,43763.0,130.191.57.246,47968.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
209,1525879929.01639,C2OLBF2arR02ab5yu4,192.168.100.103,46566.0,199.120.207.219,8080.0,-,2.998811,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
210,1525879875.005305,CQv5Er4zmLEnGPkPN5,192.168.100.103,43763.0,246.69.40.229,38839.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
211,1525879930.025069,C8mgar2w3qL83udgS,192.168.100.103,47863.0,204.99.190.99,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
212,1525879930.045308,CNkWFk1HfxhoK7AYZk,192.168.100.103,42830.0,111.92.128.54,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
213,1525879875.860578,CkahTOvIjNQqTYezk,192.168.100.103,123.0,37.187.104.44,123.0,-,0.026467,48,48,-,-,0.0,Dd,1.0,76.0,1.0,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Benign
214,1525879876.005729,CFtj8p3u8r47UIO4C7,192.168.100.103,43763.0,88.7.40.103,9530.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
215,1525879931.045257,C2VsIW1A1Q1Iw2AlQ8,192.168.100.103,49192.0,61.215.126.36,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
216,1525879877.00543,CgSDva4QFm5yI0RAD4,192.168.100.103,43763.0,95.140.168.201,23874.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
217,1525879932.045175,CSka9O3tFKl3zRC8o5,192.168.100.103,44147.0,88.25.208.145,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
218,1525879878.005592,Ckx18I10vyLlCaoA1,192.168.100.103,43763.0,207.8.76.106,20607.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
219,1525879933.016127,CqYlc536KnLmr7zvT8,192.168.100.103,44995.0,128.122.212.247,23.0,-,2.999056,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
220,1525879933.045108,CIjyGB4EpKIxcKCjW1,192.168.100.103,53599.0,196.4.130.35,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
221,1525879879.005524,CXEYCS3ZvL9h6L2Mea,192.168.100.103,43763.0,156.217.159.193,38865.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
222,1525879934.025062,CUybd31emQj4IrEWu1,192.168.100.103,56024.0,114.252.229.189,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
223,1525879880.015699,Cb1MeF3UyYL98Bhv6g,192.168.100.103,43763.0,32.65.183.93,2656.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
224,1525879935.025236,CvJUpy4tNqVlU9XTqi,192.168.100.103,39423.0,35.215.170.178,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
225,1525879935.045224,CKU0dD1W9zmUGKi8Cj,192.168.100.103,50039.0,208.98.38.74,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
226,1525879881.015381,Cvaz4T3sIn7Ap2lAvk,192.168.100.103,43763.0,152.183.33.224,13171.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
227,1525879936.025167,CM9CV1II6g26Gnku3,192.168.100.103,46566.0,199.120.207.219,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
228,1525879936.045157,C7SugT2Mqof13Eu9D,192.168.100.103,40983.0,83.173.41.5,56742.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
229,1525879882.015315,C3Koch1iZ40zzQvy09,192.168.100.103,43763.0,44.184.9.249,54740.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
230,1525879937.01586,CycyxO1ecyEzlG0Ud7,192.168.100.103,38459.0,77.116.81.80,23.0,-,2.999298,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
231,1525879883.015496,C9CPID1PE19RMdqcWg,192.168.100.103,43763.0,51.136.16.96,64068.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
232,1525879938.045288,C5uBBG3x68lbr6oRa9,192.168.100.103,47863.0,204.99.190.99,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
233,1525879884.015677,CrwKrD3GKJ14fnz6mh,192.168.100.103,43763.0,46.217.119.21,60652.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
234,1525879939.015974,CJhNu6DIW0yK7WIv1,192.168.100.103,52584.0,34.66.121.234,23.0,-,2.999319,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
235,1525879885.015858,CXBf4J1osjHznrS981,192.168.100.103,43763.0,26.69.92.3,30462.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
236,1525879940.025152,CnkRE54ZGfRMnxcDJ2,192.168.100.103,44995.0,128.122.212.247,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
237,1525879886.016041,CVWYRq2FVSnnj1cFQl,192.168.100.103,43763.0,84.233.162.142,60250.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
238,1525879941.01609,CqdXk73Eju3tYZSebd,192.168.100.103,54094.0,61.84.182.125,9527.0,-,0.304093,0,0,-,-,0.0,Sr,1.0,60.0,1.0,40.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PartOfAHorizontalPortScan
239,1525879887.015723,CSNJKk2mYjDPqQhWf6,192.168.100.103,43763.0,192.232.220.245,52870.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
240,1525879942.016522,C9dQQF1QKb5YWrAbX1,192.168.100.103,60399.0,157.144.254.250,23.0,-,2.998811,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
241,1525879942.04526,C9HnbR2tGUGYMhijZ1,192.168.100.103,56024.0,114.252.229.189,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
242,1525879887.20962,CdGA8aD2ARUZSS5Wg,192.232.220.245,3.0,192.168.100.103,3.0,-,0.0,0,0,-,-,0.0,-,1.0,68.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
243,1525879888.015406,C5rJooVC9GLIcPJxd,192.168.100.103,43763.0,154.26.62.201,41779.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
244,1525879943.016205,CFAy9Ghydiz9VMy2l,192.168.100.103,44197.0,179.136.14.249,27816.0,-,2.999077,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
245,1525879943.04519,CgeyRX2crv0YWBatBk,192.168.100.103,39423.0,35.215.170.178,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
246,1525879889.015586,CQ82FQ3ZZ5FttjQAZe,192.168.100.103,43763.0,147.194.16.244,48984.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
247,1525879944.016388,C5CeS2BRJmxICW6Sf,192.168.100.103,54464.0,17.242.163.63,2323.0,-,2.99881,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
248,1525879944.025134,CFYVfp37q8LwJNrEgc,192.168.100.103,38459.0,77.116.81.80,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
249,1525879944.045373,CuVTsq3qGbs35NMBZ4,192.168.100.103,46566.0,199.120.207.219,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
250,1525879890.01552,CTevPy1rp3fhSxs31h,192.168.100.103,43763.0,83.201.23.245,39860.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
251,1525879945.016572,CAdO5b3qUt1zyuk2Ei,192.168.100.103,42499.0,203.64.3.172,9527.0,-,2.998815,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
252,1525879891.015453,CqKEiw1fo0sLctRCX1,192.168.100.103,43763.0,214.60.192.205,39422.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
253,1525879946.025267,Cu0ezT2si0RfWsjCzb,192.168.100.103,52584.0,34.66.121.234,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
254,1525879892.015633,CCUmMK3zuSfy3EHNSa,192.168.100.103,43763.0,52.2.44.111,12145.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
255,1525879947.016438,CMY5Pn2LXFbgJTmzz2,192.168.100.103,40296.0,112.94.85.92,2323.0,-,2.998811,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
256,1525879893.015326,Cm7FZ94I0LXo1nPYzb,192.168.100.103,43763.0,140.21.89.110,24832.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
257,1525879948.016621,CgjaozyVHYZyoVXB3,192.168.100.103,46158.0,67.123.95.59,23.0,-,2.99856,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
258,1525879948.045355,CWlmiA44IISYWO1KBf,192.168.100.103,44995.0,128.122.212.247,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
259,1525879894.01575,COgGzP1mO8OgeTv5Ak,192.168.100.103,43763.0,87.101.94.35,44154.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
260,1525879949.016305,COWVXovXqIDpHGW6b,192.168.100.103,60633.0,105.177.144.225,23.0,-,2.99906,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
261,1525879949.025303,C3nDFC227VySv9MIA,192.168.100.103,60399.0,157.144.254.250,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
262,1525879895.015442,C1O6wb1ArdEtyWqw08,192.168.100.103,43763.0,249.231.213.180,27727.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
263,1525879950.016738,CHHKWTXoaQanxC52e,192.168.100.103,34062.0,155.46.59.201,8080.0,-,2.998561,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
264,1525879950.025234,CVzPDSfxi5IB1djL3,192.168.100.103,44197.0,179.136.14.249,27816.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
265,1525879896.015615,CCyjf825A04wzmwnDj,192.168.100.103,43763.0,34.235.5.192,52688.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
266,1525879951.025167,Cvi5Jz4WC8kUGSFdne,192.168.100.103,54464.0,17.242.163.63,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
267,1525879897.015545,Ca2xWN32UPc9pdvl95,192.168.100.103,43763.0,70.94.233.96,1636.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
268,1525879952.016355,CTshT64HwIJSK6sVPa,192.168.100.103,45599.0,209.67.210.70,9527.0,-,2.998812,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
269,1525879952.025351,CAMOqz1yQxsj3O9G8a,192.168.100.103,42499.0,203.64.3.172,9527.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
270,1525879952.04534,Cya7bc1PAkH3UrrqDg,192.168.100.103,38459.0,77.116.81.80,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
271,1525879898.015979,CpVD4E1E75yIXXBBqe,192.168.100.103,43763.0,55.150.110.125,63179.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
272,1525879953.016787,Cv4PlW1tYXu2flmigb,192.168.100.103,36497.0,34.37.240.3,8080.0,-,2.99856,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
273,1525879899.015661,C90rsb1qLwcC8IMDpb,192.168.100.103,43763.0,40.40.143.118,29947.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
274,1525879954.025218,Cn9wVoxBSrXpiSSo9,192.168.100.103,40296.0,112.94.85.92,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
275,1525879954.045206,CGTnuY1eu5tMZwiVV2,192.168.100.103,52584.0,34.66.121.234,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
276,1525879900.015593,CVbZq01JkSLTPuWoc7,192.168.100.103,43763.0,180.207.214.87,13262.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
277,1525879955.016406,CxdC8F2klNrgxPNEz5,192.168.100.103,42505.0,219.204.6.56,23.0,-,2.998807,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
278,1525879955.025152,CUzaMC4e58NQKsBrKl,192.168.100.103,46158.0,67.123.95.59,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
279,1525879901.015283,C3N7V827AacrQYAZP8,192.168.100.103,43763.0,193.21.61.164,23969.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
280,1525879956.025335,CQnoXA4fL0bGSCqDda,192.168.100.103,60633.0,105.177.144.225,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
281,1525879902.015459,C4H7pW3uububRKshr8,192.168.100.103,43763.0,180.96.149.45,14680.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
282,1525879957.02527,CYcO9C2hRA7YZh0V1c,192.168.100.103,34062.0,155.46.59.201,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
283,1525879957.04526,C0L2hD3w4hRmetzBy8,192.168.100.103,60399.0,157.144.254.250,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
284,1525879903.015401,CWil3Z1yXrRUZ5D7f8,192.168.100.103,43763.0,129.195.151.140,47792.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
285,1525879958.045191,CGbMcI1Kb51AXRWRhk,192.168.100.103,44197.0,179.136.14.249,27816.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
286,1525879904.015823,CCdO9H6cJuigPSJd9,192.168.100.103,43763.0,170.19.94.84,752.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
287,1525879959.016141,CocyLu15dqfKZP3V8j,192.168.100.103,40119.0,17.88.158.186,23.0,-,2.999057,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
288,1525879959.025386,CNHYmN38XwV9ltCMx1,192.168.100.103,45599.0,209.67.210.70,9527.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
289,1525879959.045375,CQviQ3vzgDZrF1Ar4,192.168.100.103,54464.0,17.242.163.63,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
290,1525879905.015276,CP8ttq2ZxN6QqQV4u8,192.168.100.103,43763.0,4.135.80.75,35965.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
291,1525879960.016574,Cc2IkY3WsVNmqsSgfe,192.168.100.103,38497.0,162.221.168.105,8080.0,-,2.998812,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
292,1525879960.025331,CawBpJ2cnY8aUNRFDj,192.168.100.103,36497.0,34.37.240.3,8080.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
293,1525879960.045327,C7W0in33vHKo9NmZW1,192.168.100.103,42499.0,203.64.3.172,9527.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
294,1525879906.015689,CI20G5JATFehAPM2i,192.168.100.103,43763.0,252.30.137.119,31516.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
295,1525879961.016507,CUIxXr4hohnXw3zoV,192.168.100.103,35040.0,12.12.209.151,8080.0,-,2.998808,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
296,1525879906.324279,CL3uMq4l9zr0ztro86,211.170.38.34,3.0,192.168.100.103,1.0,-,4e-06,120,0,-,-,0.0,-,2.0,176.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Benign
297,1525879906.860469,CbOZv4252mxdsjYxqk,192.168.100.103,123.0,147.231.100.5,123.0,-,0.001239,48,48,-,-,0.0,Dd,1.0,76.0,1.0,76.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Benign
298,1525879907.015121,CYSjRC4UEL35g4dOwd,192.168.100.103,43763.0,28.47.83.196,10505.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
299,1525879962.025186,CTHK7k2j5tUA2H1ikf,192.168.100.103,42505.0,219.204.6.56,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
300,1525879962.045425,CGI7ic1XeTTvQWun28,192.168.100.103,40296.0,112.94.85.92,2323.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
301,1525879908.015553,CY8sZt1Q3UoSErouSe,192.168.100.103,43763.0,80.83.177.239,62704.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
302,1525879963.045359,CxPxjg2MBHkj9nlKQc,192.168.100.103,46158.0,67.123.95.59,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
303,1525879909.015256,CyNBLb44q0GFFF7dQ,192.168.100.103,43763.0,189.188.35.130,23830.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
304,1525879964.045293,CZpJtv4JE9mxjQbKSj,192.168.100.103,60633.0,105.177.144.225,23.0,-,0.0,0,0,-,-,0.0,S,1.0,60.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
305,1525879910.015917,CazyVb4MHlR5hv79Db,192.168.100.103,43763.0,21.40.199.4,39338.0,-,0.0,0,0,-,-,0.0,D,1.0,40.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Benign
306,1525879965.016243,CdxtTM1iIUOdpp4IS5,192.168.100.103,50843.0,14.246.219.223,23.0,-,2.999056,0,0,-,-,0.0,S,3.0,180.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PartOfAHorizontalPortScan
